site_id,region,state,lat,lon,site_type,device_type,current_firmware,target_firmware,device_age_months,incident_count_12m,last_cert_status,last_cert_date,schema_version,ansible_version,openshift_version,vendor_sla_tier,risk_score,risk_tier,wave_assignment
VZ-SO-AUS-10739,South_Central,TX,29.9637,-97.5499,urban_macro,CaaS-Node-Type-B,23.12,24.12,49,0,PASS,2025-10-08,v1.14.0,2.13.7,4.13.8,standard,0.024,low,wave_1
VZ-SO-TUL-10740,South_Central,OK,35.9945,-95.7645,dense_urban,CaaS-Node-Type-B,23.12,24.12,55,0,PASS,2025-11-22,v1.14.0,2.16.0,4.12.4,platinum,0.162,low,wave_1
VZ-SO-AUS-10741,South_Central,TX,30.2315,-97.9207,urban_macro,CaaS-Node-Type-B,24.06,24.12,38,1,PASS,2025-07-24,v1.15.0,2.14.3,4.14.10,standard,0.161,low,wave_1
VZ-SO-LIT-10742,South_Central,AR,34.4382,-91.9218,urban_macro,CaaS-Node-Type-A,23.06,24.12,33,0,PASS,2025-07-15,v1.13.0,2.16.0,4.16.1,premium,0.114,low,wave_1
VZ-SO-TUL-10743,South_Central,OK,36.1137,-96.3512,urban_macro,CaaS-Node-Type-A,24.01,24.12,10,1,PASS,2025-10-01,v1.14.0,2.16.0,4.12.4,premium,0.185,low,wave_1
VZ-SO-NOL-10744,South_Central,LA,29.8522,-89.7711,suburban,CaaS-Node-Type-B,24.06,24.12,11,0,PASS,2025-12-04,v1.15.0,2.14.3,4.14.2,standard,0.06,low,wave_1
VZ-SO-ELP-10745,South_Central,TX,32.1677,-106.8262,urban_macro,CaaS-Node-Type-A,24.12,24.12,18,0,PASS,2025-09-19,v1.16.0,2.14.10,4.14.2,platinum,0.036,low,wave_1
VZ-SO-SAT-10746,South_Central,TX,29.6068,-98.5106,dense_urban,CaaS-Node-Type-A,23.12,24.12,30,0,PASS,2025-12-23,v1.14.0,2.14.3,4.13.8,premium,0.073,low,wave_1
VZ-SO-TUL-10747,South_Central,OK,36.2016,-96.1525,urban_macro,CaaS-Node-Type-A,24.12,24.12,41,0,PASS,2025-08-09,v1.16.0,2.14.3,4.14.2,premium,0.085,low,wave_1
VZ-SO-DAL-10748,South_Central,TX,32.7075,-96.4807,urban_macro,CaaS-Node-Type-A,24.01,24.12,25,0,PASS,2025-12-13,v1.14.0,2.15.1,4.12.4,premium,0.044,low,wave_1
VZ-SO-SAT-10749,South_Central,TX,29.7146,-98.7705,rural_remote,CaaS-Node-Type-A,24.06,24.12,18,0,PASS,2025-09-12,v1.15.0,2.14.3,4.15.5,standard,0.039,low,wave_1
VZ-SO-ELP-10750,South_Central,TX,31.5449,-106.6595,urban_macro,CaaS-Node-Type-A,24.12,24.12,29,0,CONDITIONAL_PASS,2025-10-23,v1.16.0,2.16.0,4.14.10,premium,0.193,low,wave_1
VZ-SO-DAL-10751,South_Central,TX,32.5711,-96.809,dense_urban,CaaS-Node-Type-A,24.01,24.12,51,0,PASS,2025-10-15,v1.14.0,2.16.0,4.16.1,premium,0.095,low,wave_1
VZ-SO-ELP-10752,South_Central,TX,31.8111,-106.7309,urban_macro,CaaS-Node-Type-A,24.06,24.12,22,1,PASS,2025-08-08,v1.15.0,2.16.0,4.13.8,premium,0.021,low,wave_1
VZ-SO-TUL-10753,South_Central,OK,36.2872,-96.0324,urban_macro,CaaS-Node-Type-B,24.01,24.12,18,0,PASS,2025-07-03,v1.14.0,2.14.3,4.14.10,premium,0.132,low,wave_1
VZ-SO-DAL-10754,South_Central,TX,33.1367,-96.3987,suburban,CaaS-Node-Type-B,23.06,24.12,18,0,PASS,2025-09-21,v1.13.0,2.15.1,4.16.1,standard,0.022,low,wave_1
VZ-SO-AUS-10755,South_Central,TX,30.5425,-97.4141,dense_urban,CaaS-Node-Type-B,24.06,24.12,21,0,PASS,2025-10-26,v1.15.0,2.15.1,4.14.2,premium,0.17,low,wave_1
VZ-SO-HOU-10756,South_Central,TX,29.5551,-95.26,urban_macro,CaaS-Node-Type-B,24.06,24.12,31,0,PASS,2025-10-27,v1.15.0,2.14.10,4.16.1,premium,0.038,low,wave_1
VZ-SO-BTR-10757,South_Central,LA,30.1982,-90.8461,suburban,CaaS-Node-Type-A,24.01,24.12,36,1,PASS,2025-07-16,v1.14.0,2.15.1,4.15.5,standard,0.095,low,wave_1
VZ-SO-OKC-10758,South_Central,OK,35.4055,-97.4482,urban_macro,CaaS-Node-Type-A,24.01,24.12,49,0,PASS,2025-12-10,v1.14.0,2.16.0,4.14.10,standard,0.113,low,wave_1
VZ-SO-HOU-10759,South_Central,TX,29.7699,-95.7804,dense_urban,CaaS-Node-Type-C,24.06,24.12,15,0,PASS,2025-08-04,v1.15.0,2.15.1,4.14.10,standard,0.033,low,wave_1
VZ-SO-DAL-10760,South_Central,TX,33.003,-97.099,rural_remote,CaaS-Node-Type-B,24.06,24.12,23,0,CONDITIONAL_PASS,2025-10-23,v1.15.0,2.14.10,4.14.10,standard,0.021,low,wave_1
VZ-SO-ELP-10761,South_Central,TX,31.9516,-106.8015,rural_remote,CaaS-Node-Type-B,24.12,24.12,10,0,CONDITIONAL_PASS,2025-12-28,v1.16.0,2.13.7,4.13.8,standard,0.094,low,wave_1
VZ-SO-OKC-10762,South_Central,OK,35.1074,-97.8763,suburban,CaaS-Node-Type-C,24.12,24.12,10,0,PASS,2025-12-03,v1.16.0,2.15.4,4.16.1,platinum,0.16,low,wave_1
VZ-SO-BTR-10763,South_Central,LA,30.0798,-90.8508,dense_urban,CaaS-Node-Type-C,24.12,24.12,48,0,PASS,2025-08-25,v1.16.0,2.15.4,4.13.8,premium,0.077,low,wave_1
VZ-SO-JAN-10764,South_Central,MS,32.506,-89.9394,suburban,CaaS-Node-Type-B,24.01,24.12,18,0,PASS,2025-07-05,v1.14.0,2.15.1,4.12.4,standard,0.172,low,wave_1
VZ-SO-BTR-10765,South_Central,LA,30.7512,-91.0155,suburban,CaaS-Node-Type-A,24.12,24.12,33,0,PASS,2025-08-05,v1.16.0,2.15.1,4.14.2,standard,0.058,low,wave_1
VZ-SO-DAL-10766,South_Central,TX,33.2043,-96.8245,urban_macro,CaaS-Node-Type-C,23.06,24.12,12,0,CONDITIONAL_PASS,2025-10-17,v1.13.0,2.16.0,4.13.8,standard,0.182,low,wave_1
VZ-SO-JAN-10767,South_Central,MS,32.2477,-89.7644,suburban,CaaS-Node-Type-B,24.12,24.12,15,0,PASS,2025-10-02,v1.16.0,2.15.4,4.14.2,standard,0.029,low,wave_1
VZ-SO-BTR-10768,South_Central,LA,30.7113,-91.4913,suburban,CaaS-Node-Type-C,24.01,24.12,26,0,PASS,2025-12-06,v1.14.0,2.13.7,4.15.5,standard,0.18,low,wave_1
VZ-SO-NOL-10769,South_Central,LA,30.241,-90.1275,rural_remote,CaaS-Node-Type-C,23.12,24.12,48,0,PASS,2025-12-09,v1.14.0,2.14.10,4.12.4,standard,0.16,low,wave_1
VZ-SO-NOL-10770,South_Central,LA,30.2658,-90.2953,suburban,CaaS-Node-Type-B,23.12,24.12,52,0,PASS,2025-09-18,v1.14.0,2.14.3,4.15.5,standard,0.154,low,wave_1
VZ-SO-ELP-10771,South_Central,TX,32.0149,-106.7674,dense_urban,CaaS-Node-Type-C,24.01,24.12,17,0,PASS,2025-11-07,v1.14.0,2.15.4,4.14.10,premium,0.033,low,wave_1
VZ-SO-LIT-10772,South_Central,AR,34.7782,-92.0925,suburban,CaaS-Node-Type-A,24.01,24.12,21,0,PASS,2025-07-09,v1.14.0,2.14.3,4.16.1,standard,0.027,low,wave_1
VZ-SO-OKC-10773,South_Central,OK,35.3499,-97.1431,dense_urban,CaaS-Node-Type-A,24.01,24.12,53,0,PASS,2025-07-05,v1.14.0,2.13.7,4.12.4,standard,0.182,low,wave_1
VZ-SO-BTR-10774,South_Central,LA,30.7425,-91.6029,urban_macro,CaaS-Node-Type-C,24.12,24.12,10,0,PASS,2025-12-05,v1.16.0,2.15.1,4.13.8,standard,0.023,low,wave_1
VZ-SO-DAL-10775,South_Central,TX,32.4748,-96.523,urban_macro,CaaS-Node-Type-B,24.12,24.12,41,0,PASS,2025-07-08,v1.16.0,2.13.7,4.14.10,standard,0.114,low,wave_1
VZ-SO-ELP-10776,South_Central,TX,31.4514,-106.3171,urban_macro,CaaS-Node-Type-B,23.12,24.12,46,0,PASS,2025-12-12,v1.14.0,2.14.10,4.15.5,standard,0.157,low,wave_1
VZ-SO-SAT-10777,South_Central,TX,29.3096,-98.3351,suburban,CaaS-Node-Type-B,23.12,24.12,9,0,CONDITIONAL_PASS,2025-11-03,v1.14.0,2.15.4,4.15.5,premium,0.176,low,wave_1
VZ-SO-NOL-10778,South_Central,LA,29.7526,-89.9215,urban_macro,CaaS-Node-Type-B,23.12,24.12,8,0,PASS,2025-12-18,v1.14.0,2.14.10,4.14.10,standard,0.066,low,wave_1
VZ-SO-ELP-10779,South_Central,TX,31.667,-106.6208,suburban,CaaS-Node-Type-A,24.01,24.12,13,0,PASS,2025-12-12,v1.14.0,2.16.0,4.12.4,platinum,0.068,low,wave_1
VZ-SO-HOU-10780,South_Central,TX,29.4481,-95.5486,suburban,CaaS-Node-Type-B,23.06,24.12,12,1,PASS,2025-08-28,v1.13.0,2.15.1,4.13.8,platinum,0.097,low,wave_1
VZ-SO-SAT-10781,South_Central,TX,29.2651,-98.5,rural_remote,CaaS-Node-Type-B,24.01,24.12,19,0,PASS,2025-10-02,v1.14.0,2.14.10,4.14.2,standard,0.181,low,wave_1
VZ-SO-OKC-10782,South_Central,OK,35.8966,-97.4272,urban_macro,CaaS-Node-Type-C,24.06,24.12,40,0,PASS,2025-10-11,v1.15.0,2.14.3,4.15.5,premium,0.152,low,wave_1
VZ-SO-TUL-10783,South_Central,OK,36.0979,-95.85,dense_urban,CaaS-Node-Type-A,24.06,24.12,41,0,PASS,2025-11-08,v1.15.0,2.14.3,4.14.10,standard,0.174,low,wave_1
VZ-SO-OKC-10784,South_Central,OK,35.8064,-97.5953,urban_macro,CaaS-Node-Type-A,24.01,24.12,28,0,PASS,2025-09-14,v1.14.0,2.15.1,4.13.8,premium,0.08,low,wave_1
VZ-SO-HOU-10785,South_Central,TX,30.1798,-94.9289,dense_urban,CaaS-Node-Type-B,24.01,24.12,14,0,PASS,2025-10-25,v1.14.0,2.14.10,4.16.1,premium,0.178,low,wave_1
VZ-SO-BTR-10786,South_Central,LA,30.8117,-91.2173,rural_remote,CaaS-Node-Type-A,24.01,24.12,55,0,PASS,2025-08-24,v1.14.0,2.14.10,4.14.10,standard,0.184,low,wave_1
VZ-SO-LIT-10787,South_Central,AR,34.6343,-91.9792,urban_macro,CaaS-Node-Type-A,23.12,24.12,32,0,PASS,2025-10-03,v1.14.0,2.15.1,4.12.4,standard,0.148,low,wave_1
VZ-SO-HOU-10788,South_Central,TX,29.3614,-95.5148,suburban,CaaS-Node-Type-B,23.12,24.12,40,0,PASS,2025-11-15,v1.14.0,2.16.0,4.13.8,standard,0.146,low,wave_1
VZ-SO-AUS-10789,South_Central,TX,30.0007,-98.006,rural_remote,CaaS-Node-Type-A,23.06,24.12,49,0,PASS,2025-12-15,v1.13.0,2.14.10,4.15.5,standard,0.079,low,wave_1
VZ-SO-NOL-10790,South_Central,LA,30.2475,-90.3093,urban_macro,CaaS-Node-Type-A,24.12,24.12,56,0,PASS,2025-08-16,v1.16.0,2.16.0,4.14.2,standard,0.173,low,wave_1
VZ-SO-SAT-10791,South_Central,TX,29.0489,-98.226,urban_macro,CaaS-Node-Type-A,24.06,24.12,37,0,PASS,2025-08-15,v1.15.0,2.15.4,4.12.4,platinum,0.191,low,wave_1
VZ-SO-LIT-10792,South_Central,AR,34.9843,-92.0967,urban_macro,CaaS-Node-Type-C,22.12,24.12,54,0,PASS,2025-11-06,v1.12.0,2.14.3,4.13.8,premium,0.037,low,wave_1
VZ-SO-NOL-10793,South_Central,LA,29.6252,-89.7366,suburban,CaaS-Node-Type-B,24.06,24.12,49,0,PASS,2025-11-11,v1.15.0,2.14.3,4.14.10,standard,0.158,low,wave_1
VZ-SO-LIT-10794,South_Central,AR,34.5841,-92.6437,urban_macro,CaaS-Node-Type-B,24.06,24.12,51,0,PASS,2025-11-06,v1.15.0,2.13.7,4.12.4,premium,0.157,low,wave_1
VZ-SO-HOU-10795,South_Central,TX,29.4057,-95.7748,suburban,CaaS-Node-Type-A,24.01,24.12,24,0,PASS,2025-07-20,v1.14.0,2.16.0,4.16.1,premium,0.159,low,wave_1
VZ-SO-DAL-10796,South_Central,TX,32.7018,-97.2455,suburban,CaaS-Node-Type-C,24.06,24.12,33,0,CONDITIONAL_PASS,2025-10-25,v1.15.0,2.16.0,4.16.1,standard,0.023,low,wave_1
VZ-SO-BTR-10797,South_Central,LA,30.1473,-91.2684,suburban,CaaS-Node-Type-B,24.12,24.12,41,0,CONDITIONAL_PASS,2025-11-07,v1.16.0,2.14.10,4.14.10,premium,0.022,low,wave_1
VZ-SO-TUL-10798,South_Central,OK,36.2471,-96.1055,rural_remote,CaaS-Node-Type-B,24.06,24.12,49,1,PASS,2025-09-09,v1.15.0,2.15.1,4.14.2,standard,0.112,low,wave_1
VZ-SO-LIT-10799,South_Central,AR,34.4106,-92.2157,urban_macro,CaaS-Node-Type-C,24.06,24.12,57,0,PASS,2025-10-11,v1.15.0,2.14.3,4.14.2,standard,0.18,low,wave_1
VZ-SO-SAT-10800,South_Central,TX,29.4045,-98.3439,urban_macro,CaaS-Node-Type-C,24.12,24.12,28,0,PASS,2025-12-28,v1.16.0,2.15.4,4.14.10,standard,0.067,low,wave_1
VZ-SO-SAT-10801,South_Central,TX,29.4964,-98.4434,urban_macro,CaaS-Node-Type-A,23.12,24.12,13,0,PASS,2025-08-10,v1.14.0,2.15.4,4.13.8,standard,0.187,low,wave_1
VZ-SO-DAL-10802,South_Central,TX,32.5034,-96.7046,urban_macro,CaaS-Node-Type-A,23.12,24.12,13,0,PASS,2025-10-23,v1.14.0,2.15.4,4.14.10,standard,0.054,low,wave_1
VZ-SO-HOU-10803,South_Central,TX,29.5742,-95.6355,dense_urban,CaaS-Node-Type-A,24.06,24.12,35,1,PASS,2025-10-02,v1.15.0,2.13.7,4.12.4,standard,0.098,low,wave_1
VZ-SO-BTR-10804,South_Central,LA,30.4922,-91.2162,urban_macro,CaaS-Node-Type-B,23.12,24.12,13,0,PASS,2025-11-23,v1.14.0,2.14.10,4.16.1,platinum,0.176,low,wave_1
VZ-SO-AUS-10805,South_Central,TX,29.9355,-97.4722,urban_macro,CaaS-Node-Type-B,23.12,24.12,28,0,PASS,2025-07-06,v1.14.0,2.16.0,4.16.1,standard,0.1,low,wave_1
VZ-SO-SAT-10806,South_Central,TX,29.1918,-98.7865,suburban,CaaS-Node-Type-B,24.01,24.12,20,0,PASS,2025-08-21,v1.14.0,2.15.1,4.14.2,premium,0.183,low,wave_1
VZ-SO-ELP-10807,South_Central,TX,32.1467,-106.0583,suburban,CaaS-Node-Type-B,24.06,24.12,24,0,PASS,2025-12-17,v1.15.0,2.14.10,4.14.10,premium,0.026,low,wave_1
VZ-SO-BTR-10808,South_Central,LA,30.0682,-90.7797,urban_macro,CaaS-Node-Type-B,24.06,24.12,17,0,PASS,2025-08-09,v1.15.0,2.15.1,4.12.4,standard,0.099,low,wave_1
VZ-SO-OKC-10809,South_Central,OK,35.0936,-97.3725,urban_macro,CaaS-Node-Type-A,23.12,24.12,47,0,PASS,2025-11-07,v1.14.0,2.13.7,4.14.10,standard,0.062,low,wave_1
VZ-SO-NOL-10810,South_Central,LA,29.5455,-90.3958,dense_urban,CaaS-Node-Type-C,23.12,24.12,9,0,PASS,2025-10-08,v1.14.0,2.13.7,4.16.1,standard,0.144,low,wave_1
VZ-SO-OKC-10811,South_Central,OK,35.1123,-97.3247,urban_macro,CaaS-Node-Type-B,23.06,24.12,22,0,PASS,2025-07-09,v1.13.0,2.15.1,4.14.10,standard,0.044,low,wave_1
VZ-SO-TUL-10812,South_Central,OK,36.3924,-96.2146,suburban,CaaS-Node-Type-B,24.12,24.12,25,0,PASS,2025-07-14,v1.16.0,2.14.10,4.13.8,premium,0.168,low,wave_1
VZ-SO-JAN-10813,South_Central,MS,32.4411,-89.8792,suburban,CaaS-Node-Type-A,24.06,24.12,16,0,PASS,2025-11-27,v1.15.0,2.14.10,4.13.8,platinum,0.051,low,wave_1
VZ-SO-SAT-10814,South_Central,TX,29.7079,-98.8747,urban_macro,CaaS-Node-Type-B,24.01,24.12,30,0,CONDITIONAL_PASS,2025-07-16,v1.14.0,2.15.4,4.13.8,premium,0.08,low,wave_1
VZ-SO-BTR-10815,South_Central,LA,30.0117,-90.7517,suburban,CaaS-Node-Type-B,24.01,24.12,13,0,PASS,2025-12-18,v1.14.0,2.14.3,4.14.10,standard,0.122,low,wave_1
VZ-SO-LIT-10816,South_Central,AR,34.3442,-92.6042,suburban,CaaS-Node-Type-B,23.12,24.12,25,0,PASS,2025-11-12,v1.14.0,2.15.4,4.16.1,standard,0.167,low,wave_1
VZ-SO-ELP-10817,South_Central,TX,31.8411,-106.6453,suburban,CaaS-Node-Type-C,23.06,24.12,22,0,PASS,2025-09-21,v1.13.0,2.15.1,4.15.5,premium,0.178,low,wave_1
VZ-SO-HOU-10818,South_Central,TX,29.8283,-95.4581,urban_macro,CaaS-Node-Type-C,24.01,24.12,18,0,PASS,2025-07-04,v1.14.0,2.15.1,4.12.4,premium,0.048,low,wave_1
VZ-SO-HOU-10819,South_Central,TX,29.3719,-94.97,urban_macro,CaaS-Node-Type-A,23.12,24.12,52,0,CONDITIONAL_PASS,2025-12-16,v1.14.0,2.13.7,4.14.2,premium,0.115,low,wave_1
VZ-SO-LIT-10820,South_Central,AR,34.3969,-92.2856,urban_macro,CaaS-Node-Type-A,24.06,24.12,38,1,CONDITIONAL_PASS,2025-09-07,v1.15.0,2.14.3,4.14.10,standard,0.194,low,wave_1
VZ-SO-AUS-10821,South_Central,TX,30.1883,-98.1883,dense_urban,CaaS-Node-Type-B,23.12,24.12,8,0,PASS,2025-11-28,v1.14.0,2.15.4,4.16.1,premium,0.141,low,wave_1
VZ-SO-OKC-10822,South_Central,OK,35.8905,-97.3211,suburban,CaaS-Node-Type-A,24.01,24.12,17,0,PASS,2025-07-14,v1.14.0,2.16.0,4.14.2,platinum,0.076,low,wave_1
VZ-SO-AUS-10823,South_Central,TX,30.0766,-97.7388,rural_remote,CaaS-Node-Type-A,24.06,24.12,23,1,PASS,2025-07-17,v1.15.0,2.16.0,4.13.8,platinum,0.194,low,wave_1
VZ-SO-NOL-10824,South_Central,LA,29.5857,-90.2558,urban_macro,CaaS-Node-Type-A,23.12,24.12,38,1,PASS,2025-10-04,v1.14.0,2.15.1,4.13.8,standard,0.068,low,wave_1
VZ-SO-OKC-10825,South_Central,OK,35.1033,-97.1823,urban_macro,CaaS-Node-Type-C,23.12,24.12,35,0,PASS,2025-10-23,v1.14.0,2.15.1,4.16.1,standard,0.155,low,wave_1
VZ-SO-SAT-10826,South_Central,TX,29.5514,-98.5406,suburban,CaaS-Node-Type-A,24.12,24.12,10,0,PASS,2025-12-15,v1.16.0,2.14.10,4.13.8,standard,0.161,low,wave_1
VZ-SO-AUS-10827,South_Central,TX,30.3683,-97.3342,suburban,CaaS-Node-Type-B,23.06,24.12,37,0,PASS,2025-10-24,v1.13.0,2.14.3,4.14.2,standard,0.124,low,wave_1
VZ-SO-SAT-10828,South_Central,TX,29.4848,-98.3385,urban_macro,CaaS-Node-Type-B,22.12,24.12,35,1,PASS,2025-07-22,v1.12.0,2.14.3,4.14.10,standard,0.136,low,wave_1
VZ-SO-JAN-10829,South_Central,MS,32.1517,-90.4245,urban_macro,CaaS-Node-Type-C,23.12,24.12,47,1,CONDITIONAL_PASS,2025-08-23,v1.14.0,2.14.10,4.14.10,standard,0.189,low,wave_1
VZ-SO-SAT-10830,South_Central,TX,29.0455,-98.8863,suburban,CaaS-Node-Type-B,23.06,24.12,48,0,PASS,2025-11-03,v1.13.0,2.13.7,4.13.8,premium,0.144,low,wave_1
VZ-SO-TUL-10831,South_Central,OK,36.5835,-95.8322,urban_macro,CaaS-Node-Type-C,24.01,24.12,54,0,CONDITIONAL_PASS,2025-09-02,v1.14.0,2.16.0,4.12.4,standard,0.103,low,wave_1
VZ-SO-AUS-10832,South_Central,TX,30.2911,-97.6925,suburban,CaaS-Node-Type-C,24.12,24.12,24,0,PASS,2025-09-19,v1.16.0,2.16.0,4.14.10,standard,0.091,low,wave_1
VZ-SO-ELP-10833,South_Central,TX,31.3352,-106.0436,urban_macro,CaaS-Node-Type-B,23.06,24.12,20,0,PASS,2025-11-20,v1.13.0,2.16.0,4.13.8,premium,0.149,low,wave_1
VZ-SO-NOL-10834,South_Central,LA,29.6828,-89.8421,urban_macro,CaaS-Node-Type-A,24.06,24.12,52,0,PASS,2025-08-01,v1.15.0,2.14.10,4.14.2,standard,0.123,low,wave_1
VZ-SO-AUS-10835,South_Central,TX,30.5877,-98.0544,rural_remote,CaaS-Node-Type-A,23.06,24.12,38,0,CONDITIONAL_PASS,2025-12-06,v1.13.0,2.16.0,4.16.1,standard,0.069,low,wave_1
VZ-SO-BTR-10836,South_Central,LA,30.239,-90.7711,urban_macro,CaaS-Node-Type-C,24.01,24.12,13,0,PASS,2025-07-09,v1.14.0,2.15.1,4.16.1,premium,0.162,low,wave_1
VZ-SO-DAL-10837,South_Central,TX,32.8692,-96.4476,rural_remote,CaaS-Node-Type-A,24.01,24.12,13,0,PASS,2025-12-09,v1.14.0,2.14.3,4.16.1,premium,0.077,low,wave_1
VZ-SO-NOL-10838,South_Central,LA,29.8185,-90.2871,urban_macro,CaaS-Node-Type-B,23.12,24.12,14,0,PASS,2025-09-18,v1.14.0,2.13.7,4.16.1,standard,0.044,low,wave_1
VZ-SO-ELP-10839,South_Central,TX,31.7534,-106.907,urban_macro,CaaS-Node-Type-A,23.12,24.12,55,0,PASS,2025-12-02,v1.14.0,2.15.1,4.14.10,standard,0.182,low,wave_1
VZ-SO-NOL-10840,South_Central,LA,30.3285,-89.7556,urban_macro,CaaS-Node-Type-C,24.01,24.12,12,1,PASS,2025-07-27,v1.14.0,2.13.7,4.12.4,premium,0.107,low,wave_1
VZ-SO-DAL-10841,South_Central,TX,32.5787,-96.7027,dense_urban,CaaS-Node-Type-A,24.01,24.12,36,0,PASS,2025-07-12,v1.14.0,2.14.10,4.15.5,standard,0.1,low,wave_1
VZ-SO-BTR-10842,South_Central,LA,30.6135,-91.627,suburban,CaaS-Node-Type-B,23.12,24.12,57,0,PASS,2025-09-01,v1.14.0,2.16.0,4.14.10,premium,0.03,low,wave_1
VZ-SO-LIT-10843,South_Central,AR,34.3922,-92.3159,suburban,CaaS-Node-Type-C,24.12,24.12,28,0,PASS,2025-10-05,v1.16.0,2.14.10,4.14.10,standard,0.114,low,wave_1
VZ-SO-SAT-10844,South_Central,TX,29.4955,-98.1696,rural_remote,CaaS-Node-Type-A,24.12,24.12,16,0,PASS,2025-07-05,v1.16.0,2.15.1,4.15.5,platinum,0.168,low,wave_1
VZ-SO-TUL-10845,South_Central,OK,35.81,-96.146,urban_macro,CaaS-Node-Type-A,23.06,24.12,11,0,PASS,2025-10-14,v1.13.0,2.14.3,4.14.2,standard,0.166,low,wave_1
VZ-SO-LIT-10846,South_Central,AR,35.0613,-92.7072,urban_macro,CaaS-Node-Type-A,23.12,24.12,9,0,PASS,2025-07-09,v1.14.0,2.14.3,4.14.2,standard,0.186,low,wave_1
VZ-SO-TUL-10847,South_Central,OK,36.3518,-95.7268,urban_macro,CaaS-Node-Type-B,24.12,24.12,52,0,PASS,2025-11-04,v1.16.0,2.16.0,4.14.2,standard,0.087,low,wave_1
VZ-SO-LIT-10848,South_Central,AR,34.5101,-92.2319,urban_macro,CaaS-Node-Type-C,24.01,24.12,30,0,PASS,2025-10-11,v1.14.0,2.14.3,4.14.2,premium,0.133,low,wave_1
VZ-SO-OKC-10849,South_Central,OK,35.3455,-97.8726,suburban,CaaS-Node-Type-A,24.01,24.12,49,1,PASS,2025-12-08,v1.14.0,2.14.3,4.14.10,premium,0.125,low,wave_1
VZ-SO-NOL-10850,South_Central,LA,29.6814,-90.2067,urban_macro,CaaS-Node-Type-A,23.12,24.12,44,0,PASS,2025-12-25,v1.14.0,2.15.1,4.14.2,standard,0.197,low,wave_1
VZ-SO-HOU-10851,South_Central,TX,29.54,-95.4289,suburban,CaaS-Node-Type-B,23.06,24.12,21,0,PASS,2025-11-01,v1.13.0,2.13.7,4.16.1,standard,0.146,low,wave_1
VZ-SO-BTR-10852,South_Central,LA,30.8151,-91.0147,urban_macro,CaaS-Node-Type-A,24.01,24.12,41,0,PASS,2025-07-28,v1.14.0,2.14.10,4.13.8,premium,0.148,low,wave_1
VZ-SO-OKC-10853,South_Central,OK,35.6276,-97.4795,suburban,CaaS-Node-Type-C,24.01,24.12,24,1,PASS,2025-07-03,v1.14.0,2.14.10,4.13.8,standard,0.063,low,wave_1
VZ-SO-HOU-10854,South_Central,TX,29.7605,-95.0077,suburban,CaaS-Node-Type-B,24.01,24.12,29,0,CONDITIONAL_PASS,2025-09-11,v1.14.0,2.14.3,4.16.1,premium,0.054,low,wave_1
VZ-SO-DAL-10855,South_Central,TX,32.8011,-96.7823,suburban,CaaS-Node-Type-A,24.12,24.12,41,0,PASS,2025-07-28,v1.16.0,2.14.3,4.15.5,standard,0.072,low,wave_1
VZ-SO-AUS-10856,South_Central,TX,29.9485,-98.1801,dense_urban,CaaS-Node-Type-B,23.06,24.12,17,1,PASS,2025-12-20,v1.13.0,2.15.4,4.12.4,premium,0.152,low,wave_1
VZ-SO-LIT-10857,South_Central,AR,34.5678,-92.3864,suburban,CaaS-Node-Type-B,24.12,24.12,42,0,PASS,2025-11-22,v1.16.0,2.13.7,4.14.2,premium,0.087,low,wave_1
VZ-SO-LIT-10858,South_Central,AR,35.0874,-91.8687,rural_remote,CaaS-Node-Type-A,23.06,24.12,18,0,PASS,2025-11-04,v1.13.0,2.16.0,4.15.5,platinum,0.025,low,wave_1
VZ-SO-OKC-10859,South_Central,OK,35.7574,-97.7762,suburban,CaaS-Node-Type-A,23.06,24.12,19,0,PASS,2025-12-01,v1.13.0,2.15.1,4.14.10,standard,0.158,low,wave_1
VZ-SO-ELP-10860,South_Central,TX,31.4219,-106.1775,urban_macro,CaaS-Node-Type-A,22.12,24.12,9,0,PASS,2025-11-20,v1.12.0,2.13.7,4.15.5,standard,0.167,low,wave_1
VZ-SO-NOL-10861,South_Central,LA,30.0074,-89.7405,rural_remote,CaaS-Node-Type-B,23.12,24.12,13,0,PASS,2025-07-16,v1.14.0,2.15.1,4.13.8,premium,0.166,low,wave_1
VZ-SO-TUL-10862,South_Central,OK,36.2133,-96.2411,rural_remote,CaaS-Node-Type-A,24.01,24.12,16,0,PASS,2025-07-06,v1.14.0,2.16.0,4.15.5,premium,0.176,low,wave_1
VZ-SO-NOL-10863,South_Central,LA,29.5457,-89.6362,suburban,CaaS-Node-Type-A,24.01,24.12,49,0,CONDITIONAL_PASS,2025-08-23,v1.14.0,2.15.1,4.16.1,premium,0.189,low,wave_1
VZ-SO-DAL-10864,South_Central,TX,32.7192,-97.1622,urban_macro,CaaS-Node-Type-C,23.12,24.12,25,0,PASS,2025-11-25,v1.14.0,2.15.4,4.15.5,premium,0.027,low,wave_1
VZ-SO-JAN-10865,South_Central,MS,32.3645,-90.1281,dense_urban,CaaS-Node-Type-A,24.01,24.12,47,0,PASS,2025-12-17,v1.14.0,2.13.7,4.12.4,premium,0.142,low,wave_1
VZ-SO-TUL-10866,South_Central,OK,35.8613,-96.3194,urban_macro,CaaS-Node-Type-C,24.06,24.12,14,0,PASS,2025-12-22,v1.15.0,2.14.3,4.15.5,standard,0.042,low,wave_1
